time_s,s1_flow_ml_min,s1_temp_c,s2_flow_ml_min,s2_temp_c,s3_flow_ml_min,s3_temp_c,s4_flow_ml_min,s4_temp_c
160.5,-0.016,33.6,-0.015,33.6,-0.016,33.6,-0.013,33.6
161,-0.015,33.5,-0.014,33.6,-0.014,33.5,-0.015,33.5
161.5,-0.015,33.5,-0.014,33.5,-0.014,33.5,-0.016,33.5
162,-0.015,33.5,-0.015,33.5,-0.016,33.5,-0.015,33.5
162.5,-0.016,33.5,-0.015,33.5,-0.015,33.5,-0.016,33.5
163,-0.016,33.5,-0.015,33.5,-0.017,33.5,-0.014,33.5
163.5,-0.016,33.5,-0.016,33.5,-0.017,33.5,-0.016,33.5
164,-0.016,33.5,-0.015,33.5,-0.016,33.5,-0.016,33.5
164.5,-0.016,33.5,-0.016,33.5,-0.015,33.5,-0.014,33.5
165,-0.015,33.5,-0.015,33.5,-0.015,33.5,-0.014,33.5
165.5,-0.014,33.5,-0.015,33.5,-0.015,33.5,-0.014,33.5
166,-0.014,33.5,-0.015,33.5,-0.015,33.5,-0.013,33.5
166.5,-0.014,33.5,-0.017,33.5,-0.014,33.5,-0.015,33.5
167,-0.014,33.5,-0.015,33.5,-0.014,33.5,-0.014,33.5
167.5,-0.014,33.5,-0.014,33.4,-0.015,33.5,-0.016,33.5
168,-0.015,33.5,-0.015,33.4,-0.015,33.4,-0.014,33.5
168.5,-0.015,33.4,-0.013,33.4,-0.016,33.4,-0.017,33.4
169,-0.015,33.5,-0.013,33.5,-0.015,33.5,-0.015,33.5
169.5,-0.014,33.4,-0.014,33.5,-0.014,33.5,-0.014,33.5
170,-0.014,33.4,-0.014,33.4,-0.014,33.5,-0.014,33.5
170.5,-0.014,33.4,-0.015,33.4,-0.011,33.5,-0.014,33.4
171,-0.015,33.4,-0.015,33.4,-0.013,33.4,-0.015,33.5
171.5,-0.016,33.4,-0.015,33.4,-0.016,33.4,-0.016,33.4
172,-0.016,33.4,-0.016,33.4,-0.016,33.4,-0.016,33.4
172.5,-0.016,33.4,-0.016,33.4,-0.016,33.4,-0.016,33.4
173,-0.016,33.4,-0.016,33.4,-0.016,33.4,-0.014,33.4
173.5,-0.016,33.4,-0.015,33.4,-0.016,33.4,-0.014,33.4
174,-0.016,33.4,-0.014,33.4,-0.014,33.4,-0.014,33.4
174.5,-0.015,33.4,-0.016,33.4,-0.015,33.4,-0.015,33.4
175,-0.015,33.4,-0.012,33.4,-0.015,33.4,-0.013,33.4
175.5,-0.015,33.4,-0.015,33.4,-0.015,33.4,-0.013,33.4
